name	term	lev	seq	value
"nucleoside monophosphate metabolic process"	GO:0009168;GO:0009127;GO:0009156;GO:0009167;GO:0009124;GO:0009126;GO:0009123;GO:0009161	7	c_sym_55743	1.2278338563481512
"nucleoside monophosphate metabolic process"	GO:0009168;GO:0009127;GO:0009156;GO:0009167;GO:0009124;GO:0009126;GO:0009123;GO:0009161	7	c_sym_36862	-0.39245012888314995
"nucleoside monophosphate metabolic process"	GO:0009168;GO:0009127;GO:0009156;GO:0009167;GO:0009124;GO:0009126;GO:0009123;GO:0009161	7	c_sym_31162	0.7791440781437936
"nucleoside monophosphate metabolic process"	GO:0009168;GO:0009127;GO:0009156;GO:0009167;GO:0009124;GO:0009126;GO:0009123;GO:0009161	7	c_sym_7099	1.8124307522078575
"nucleoside monophosphate metabolic process"	GO:0009168;GO:0009127;GO:0009156;GO:0009167;GO:0009124;GO:0009126;GO:0009123;GO:0009161	7	c_sym_12006	-0.1877807241610044
"mRNA cis splicing, via spliceosome"	GO:0045292	8	c_sym_14508	0.23689589691773297
"mRNA cis splicing, via spliceosome"	GO:0045292	8	c_sym_38880	-1.9356672193142321
"mRNA cis splicing, via spliceosome"	GO:0045292	8	c_sym_40277	-0.36026647846212084
"mRNA cis splicing, via spliceosome"	GO:0045292	8	c_sym_41629	-0.20019207152010834
"mRNA cis splicing, via spliceosome"	GO:0045292	8	c_sym_53533	-0.14264802074244948
"mRNA cis splicing, via spliceosome"	GO:0045292	8	c_sym_77464	-0.2632595533970651
"mRNA cis splicing, via spliceosome"	GO:0045292	8	c_sym_78447	-0.6177460246195057
"polyol metabolic process"	GO:0019751	4	c_sym_5075	2.6025581098158046
"polyol metabolic process"	GO:0019751	4	c_sym_12990	-0.09633694737475162
"polyol metabolic process"	GO:0019751	4	c_sym_22437	-2.1458877743470635
"polyol metabolic process"	GO:0019751	4	c_sym_25524_53316	0.11951462706034054
"polyol metabolic process"	GO:0019751	4	c_sym_26676	-0.2737022030544085
"polyol metabolic process"	GO:0019751	4	c_sym_26878	-1.0848889892996472
"polyol metabolic process"	GO:0019751	4	c_sym_27430	0.785681092746055
"polyol metabolic process"	GO:0019751	4	c_sym_27766	0.624733926878266
"polyol metabolic process"	GO:0019751	4	c_sym_29545	0.31894538481812623
"polyol metabolic process"	GO:0019751	4	c_sym_30053	2.8258508130985045
"polyol metabolic process"	GO:0019751	4	c_sym_30900	-0.7155029136869129
"polyol metabolic process"	GO:0019751	4	c_sym_30952	0.44902936687232653
"polyol metabolic process"	GO:0019751	4	c_sym_31469	2.491984988650858
"polyol metabolic process"	GO:0019751	4	c_sym_32644	-3.603978969179787
"polyol metabolic process"	GO:0019751	4	c_sym_34128	-0.5398268874215977
"polyol metabolic process"	GO:0019751	4	c_sym_34567	0.5900269644435425
"polyol metabolic process"	GO:0019751	4	c_sym_52574	-0.09260837109392897
"polyol metabolic process"	GO:0019751	4	c_sym_58782	-3.0768590931365263
"polyol metabolic process"	GO:0019751	4	c_sym_73751	-0.19865127548416617
"polyol metabolic process"	GO:0019751	4	c_sym_77488	0.007242606187525388
"polyol metabolic process"	GO:0019751	4	c_sym_79104	5.421526263617272
"polyol metabolic process"	GO:0019751	4	c_sym_86730	1.5022606380260046
"polyol metabolic process"	GO:0019751	4	c_sym_89809	-0.8670845626160169
"polyol metabolic process"	GO:0019751	4	c_sym_93128	-0.05973354738510231
"polyol metabolic process"	GO:0019751	4	c_sym_93392	2.376748246176268
"polyol metabolic process"	GO:0019751	4	c_sym_93464	-2.950150574145453
"regulation of reproductive process"	GO:2000241	3	c_sym_410	0.8730658781249695
"regulation of reproductive process"	GO:2000241	3	c_sym_12062	1.2536191927966638
"regulation of reproductive process"	GO:2000241	3	c_sym_17326	-0.23639311104530483
"regulation of reproductive process"	GO:2000241	3	c_sym_26263	0.21020752961602793
"regulation of reproductive process"	GO:2000241	3	c_sym_26521	-1.1790851722638473
"regulation of reproductive process"	GO:2000241	3	c_sym_26632	1.305590987001789
"regulation of reproductive process"	GO:2000241	3	c_sym_27853	-0.5377172547578191
"regulation of reproductive process"	GO:2000241	3	c_sym_28177	0.07476589151389494
"regulation of reproductive process"	GO:2000241	3	c_sym_28368	-0.3172440607365655
"regulation of reproductive process"	GO:2000241	3	c_sym_28630	-1.2082693303618086
"regulation of reproductive process"	GO:2000241	3	c_sym_29630	0.4851042792254263
"regulation of reproductive process"	GO:2000241	3	c_sym_29717	-0.2375765528887422
"regulation of reproductive process"	GO:2000241	3	c_sym_30097	-0.7853303368074693
"regulation of reproductive process"	GO:2000241	3	c_sym_30192	-0.8321452463551031
"regulation of reproductive process"	GO:2000241	3	c_sym_30817	1.9337598079753098
"regulation of reproductive process"	GO:2000241	3	c_sym_32617	-0.4548213305776494
"regulation of reproductive process"	GO:2000241	3	c_sym_33610	-0.8142412480673713
"regulation of reproductive process"	GO:2000241	3	c_sym_36766	-0.09380199262572636
"regulation of reproductive process"	GO:2000241	3	c_sym_38202	0.7021480406550712
"regulation of reproductive process"	GO:2000241	3	c_sym_38714	-0.056097457369448156
"regulation of reproductive process"	GO:2000241	3	c_sym_39695	-0.25743434636122686
"regulation of reproductive process"	GO:2000241	3	c_sym_41139	-0.10982044129523778
"regulation of reproductive process"	GO:2000241	3	c_sym_43902	0.2696048247993695
"regulation of reproductive process"	GO:2000241	3	c_sym_45996	0.031650885961648265
"regulation of reproductive process"	GO:2000241	3	c_sym_49233_81271	4.173357133655376
"regulation of reproductive process"	GO:2000241	3	c_sym_54219	-0.022006496310501392
"regulation of reproductive process"	GO:2000241	3	c_sym_59282	0.4372547355700721
"regulation of reproductive process"	GO:2000241	3	c_sym_70826	3.5102852498048205
"regulation of reproductive process"	GO:2000241	3	c_sym_77664	0.11866912667781926
"regulation of reproductive process"	GO:2000241	3	c_sym_78018	-0.21258619189051156
"regulation of reproductive process"	GO:2000241	3	c_sym_78605	-0.6624436069575573
"regulation of reproductive process"	GO:2000241	3	c_sym_92358	-0.14426535659950782
"regulation of reproductive process"	GO:2000241	3	c_sym_94244	-1.398171218818247
"regulation of reproductive process"	GO:2000241	3	c_sym_94595	4.523260093797252
"regulation of reproductive process"	GO:2000241	3	c_sym_96081	0.10089930398131133
"regulation of microtubule cytoskeleton organization"	GO:0070507	2	c_sym_2749	-0.9606410252924088
"regulation of microtubule cytoskeleton organization"	GO:0070507	2	c_sym_26471	-0.5938673113427666
"regulation of microtubule cytoskeleton organization"	GO:0070507	2	c_sym_26521	-1.1790851722638473
"regulation of microtubule cytoskeleton organization"	GO:0070507	2	c_sym_27335	1.8738998714291808
"regulation of microtubule cytoskeleton organization"	GO:0070507	2	c_sym_27684	-0.7176652984246389
"regulation of microtubule cytoskeleton organization"	GO:0070507	2	c_sym_31499	0.6130092829790408
"regulation of microtubule cytoskeleton organization"	GO:0070507	2	c_sym_41168	-0.06406785301455004
"regulation of microtubule cytoskeleton organization"	GO:0070507	2	c_sym_41443	1.019324900001918
"GMP metabolic process"	GO:0006177;GO:0046037	3	c_sym_26982	-0.8238583379298814
"GMP metabolic process"	GO:0006177;GO:0046037	3	c_sym_28273	-0.008832146999270823
"GMP metabolic process"	GO:0006177;GO:0046037	3	c_sym_30814	0.8710178176410461
"GMP metabolic process"	GO:0006177;GO:0046037	3	c_sym_32789	-0.8897835881478012
"GMP metabolic process"	GO:0006177;GO:0046037	3	c_sym_77174	-0.33465853913474686
"GMP metabolic process"	GO:0006177;GO:0046037	3	c_sym_91208	0.6363576756165539
"GMP metabolic process"	GO:0006177;GO:0046037	3	c_sym_93931	-0.30491639238734874
"GMP metabolic process"	GO:0006177;GO:0046037	3	c_sym_36862	-0.39245012888314995
"mitotic chromosome condensation"	GO:0007076	7	c_sym_1145	-0.7345839398396882
"mitotic chromosome condensation"	GO:0007076	7	c_sym_17776	0.0825002244739213
"mitotic chromosome condensation"	GO:0007076	7	c_sym_27238	-0.8654107186227163
"mitotic chromosome condensation"	GO:0007076	7	c_sym_30743	-0.9096322080238457
"mitotic chromosome condensation"	GO:0007076	7	c_sym_32015	1.084105142313955
"mitotic chromosome condensation"	GO:0007076	7	c_sym_36494	-0.497979728311123
"mitotic chromosome condensation"	GO:0007076	7	c_sym_97985	-0.6303903960847062
"developmental process involved in reproduction"	GO:0003006	2	c_sym_568	-0.43965605912180983
"developmental process involved in reproduction"	GO:0003006	2	c_sym_1001	-1.114268069562689
"developmental process involved in reproduction"	GO:0003006	2	c_sym_1201	-1.4538175211045985
"developmental process involved in reproduction"	GO:0003006	2	c_sym_2749	-0.9606410252924088
"developmental process involved in reproduction"	GO:0003006	2	c_sym_3371	2.683146777004093
"developmental process involved in reproduction"	GO:0003006	2	c_sym_5295	-0.9982482937346472
"developmental process involved in reproduction"	GO:0003006	2	c_sym_6585	0.06622832435181235
"developmental process involved in reproduction"	GO:0003006	2	c_sym_8125	1.5323296252551184
"developmental process involved in reproduction"	GO:0003006	2	c_sym_8626	-0.12097889044404539
"developmental process involved in reproduction"	GO:0003006	2	c_sym_10183	0.7812565084227086
"developmental process involved in reproduction"	GO:0003006	2	c_sym_11432	0.7211043593868596
"developmental process involved in reproduction"	GO:0003006	2	c_sym_11762	-0.9435734595015115
"developmental process involved in reproduction"	GO:0003006	2	c_sym_12541	-0.4169356003154103
"developmental process involved in reproduction"	GO:0003006	2	c_sym_12797	-0.1828882355790059
"developmental process involved in reproduction"	GO:0003006	2	c_sym_14094	-0.13344239750691214
"developmental process involved in reproduction"	GO:0003006	2	c_sym_17326	-0.23639311104530483
"developmental process involved in reproduction"	GO:0003006	2	c_sym_17517	-0.6848259927952105
"developmental process involved in reproduction"	GO:0003006	2	c_sym_17772	-1.6550566042026083
"developmental process involved in reproduction"	GO:0003006	2	c_sym_18262	-2.012673103940468
"developmental process involved in reproduction"	GO:0003006	2	c_sym_19982	-1.5645508485128818
"developmental process involved in reproduction"	GO:0003006	2	c_sym_23799	-0.65078959791835
"developmental process involved in reproduction"	GO:0003006	2	c_sym_25104	32.41143527028465
"developmental process involved in reproduction"	GO:0003006	2	c_sym_26265	-0.24383273645705947
"developmental process involved in reproduction"	GO:0003006	2	c_sym_26420	-0.056686651928299116
"developmental process involved in reproduction"	GO:0003006	2	c_sym_26785	0.5374471602007632
"developmental process involved in reproduction"	GO:0003006	2	c_sym_26840	-0.8969698998390148
"developmental process involved in reproduction"	GO:0003006	2	c_sym_26854	-0.13895107367284062
"developmental process involved in reproduction"	GO:0003006	2	c_sym_26861	2.9759718727147018
"developmental process involved in reproduction"	GO:0003006	2	c_sym_26919	0.7874298001531379
"developmental process involved in reproduction"	GO:0003006	2	c_sym_27007	-0.4627091798526247
"developmental process involved in reproduction"	GO:0003006	2	c_sym_27179	-0.5306094038066065
"developmental process involved in reproduction"	GO:0003006	2	c_sym_27399	3.055228117216383
"developmental process involved in reproduction"	GO:0003006	2	c_sym_28302	1.4513610191322288
"developmental process involved in reproduction"	GO:0003006	2	c_sym_28361	0.08059396735710557
"developmental process involved in reproduction"	GO:0003006	2	c_sym_28442	0.6768468275255106
"developmental process involved in reproduction"	GO:0003006	2	c_sym_28947	-0.1853073588499906
"developmental process involved in reproduction"	GO:0003006	2	c_sym_28992	-1.0747959014483832
"developmental process involved in reproduction"	GO:0003006	2	c_sym_29227	1.0715310512754892
"developmental process involved in reproduction"	GO:0003006	2	c_sym_29345	1.23192499154591
"developmental process involved in reproduction"	GO:0003006	2	c_sym_29702	-0.533821165171656
"developmental process involved in reproduction"	GO:0003006	2	c_sym_29831	-1.6733710311974683
"developmental process involved in reproduction"	GO:0003006	2	c_sym_30087	0.11130663281489737
"developmental process involved in reproduction"	GO:0003006	2	c_sym_30742	-2.025083149388026
"developmental process involved in reproduction"	GO:0003006	2	c_sym_30817	1.9337598079753098
"developmental process involved in reproduction"	GO:0003006	2	c_sym_31308	-1.2251002709031293
"developmental process involved in reproduction"	GO:0003006	2	c_sym_31391	0.18421786381000826
"developmental process involved in reproduction"	GO:0003006	2	c_sym_31401	-1.171242881640786
"developmental process involved in reproduction"	GO:0003006	2	c_sym_33506	0.6562001009985075
"developmental process involved in reproduction"	GO:0003006	2	c_sym_33908	0.3480313707386165
"developmental process involved in reproduction"	GO:0003006	2	c_sym_35078	-0.1425274042055496
"developmental process involved in reproduction"	GO:0003006	2	c_sym_35220	1.4690718126845956
"developmental process involved in reproduction"	GO:0003006	2	c_sym_35609	-0.1916514990656641
"developmental process involved in reproduction"	GO:0003006	2	c_sym_36647	0.1651146025511298
"developmental process involved in reproduction"	GO:0003006	2	c_sym_38714	-0.056097457369448156
"developmental process involved in reproduction"	GO:0003006	2	c_sym_39362	-1.0554071374709502
"developmental process involved in reproduction"	GO:0003006	2	c_sym_40174	0.8148452218178455
"developmental process involved in reproduction"	GO:0003006	2	c_sym_40964	0.002944832744151257
"developmental process involved in reproduction"	GO:0003006	2	c_sym_42312	-0.4547323298458866
"developmental process involved in reproduction"	GO:0003006	2	c_sym_43902	0.2696048247993695
"developmental process involved in reproduction"	GO:0003006	2	c_sym_45834	-1.028758474780512
"developmental process involved in reproduction"	GO:0003006	2	c_sym_45996	0.031650885961648265
"developmental process involved in reproduction"	GO:0003006	2	c_sym_46818	1.9934705751643518
"developmental process involved in reproduction"	GO:0003006	2	c_sym_47537	-0.12069020187990756
"developmental process involved in reproduction"	GO:0003006	2	c_sym_47757	0.11275614013565902
"developmental process involved in reproduction"	GO:0003006	2	c_sym_49628	-0.8035581852247353
"developmental process involved in reproduction"	GO:0003006	2	c_sym_49802	-0.37791875787327894
"developmental process involved in reproduction"	GO:0003006	2	c_sym_49896	0.5499866479602888
"developmental process involved in reproduction"	GO:0003006	2	c_sym_51846	-0.21335334107404616
"developmental process involved in reproduction"	GO:0003006	2	c_sym_61364	0.1616699427499213
"developmental process involved in reproduction"	GO:0003006	2	c_sym_65489	-1.7606039684420502
"developmental process involved in reproduction"	GO:0003006	2	c_sym_67824	-0.907496697606649
"developmental process involved in reproduction"	GO:0003006	2	c_sym_71410	2.8183929079268992
"developmental process involved in reproduction"	GO:0003006	2	c_sym_72156	-1.1472839008723086
"developmental process involved in reproduction"	GO:0003006	2	c_sym_77644	0.3349441566634216
"developmental process involved in reproduction"	GO:0003006	2	c_sym_77899	1.1522984069617823
"developmental process involved in reproduction"	GO:0003006	2	c_sym_77934	0.059215357775097135
"developmental process involved in reproduction"	GO:0003006	2	c_sym_78018	-0.21258619189051156
"developmental process involved in reproduction"	GO:0003006	2	c_sym_78084	1.9820425194989177
"developmental process involved in reproduction"	GO:0003006	2	c_sym_78093	1.6858879543362888
"developmental process involved in reproduction"	GO:0003006	2	c_sym_80130	-0.018387312165611548
"developmental process involved in reproduction"	GO:0003006	2	c_sym_80282	0.8713395015853791
"developmental process involved in reproduction"	GO:0003006	2	c_sym_80391	-0.11835906929934936
"developmental process involved in reproduction"	GO:0003006	2	c_sym_81160	0.8217519291609996
"developmental process involved in reproduction"	GO:0003006	2	c_sym_83524	0.40189781094318366
"developmental process involved in reproduction"	GO:0003006	2	c_sym_93094	-0.643307926243747
"developmental process involved in reproduction"	GO:0003006	2	c_sym_93240	-0.29934912035908956
"developmental process involved in reproduction"	GO:0003006	2	c_sym_93246	1.6430389679605955
"developmental process involved in reproduction"	GO:0003006	2	c_sym_93369	0.29762190323471
"developmental process involved in reproduction"	GO:0003006	2	c_sym_94244	-1.398171218818247
"developmental process involved in reproduction"	GO:0003006	2	c_sym_95461	2.0785232773388818
"developmental process involved in reproduction"	GO:0003006	2	c_sym_96003	0.05240964044404758
"developmental process involved in reproduction"	GO:0003006	2	c_sym_100780	-0.19026750467202147
"regionalization"	GO:0003002	2	c_sym_12541	-0.4169356003154103
"regionalization"	GO:0003002	2	c_sym_17326	-0.23639311104530483
"regionalization"	GO:0003002	2	c_sym_27893	-0.6227201689114161
"regionalization"	GO:0003002	2	c_sym_29106	2.4672146184075228
"regionalization"	GO:0003002	2	c_sym_36651	0.30580916600920094
"regionalization"	GO:0003002	2	c_sym_39683	-0.2826324141997858
"regionalization"	GO:0003002	2	c_sym_43902	0.2696048247993695
"regionalization"	GO:0003002	2	c_sym_52939	3.060282784232273
"regionalization"	GO:0003002	2	c_sym_62018	-0.8233889046224426
"regionalization"	GO:0003002	2	c_sym_77771	-0.8435219259421844
"regionalization"	GO:0003002	2	c_sym_89643	-1.3980701874175647
"regionalization"	GO:0003002	2	c_sym_94385	-0.5493355083016874
"positive regulation of transport"	GO:0051050	4	c_sym_4134	1.3787962078321925
"positive regulation of transport"	GO:0051050	4	c_sym_7908	-0.07255097920200267
"positive regulation of transport"	GO:0051050	4	c_sym_8125	1.5323296252551184
"positive regulation of transport"	GO:0051050	4	c_sym_12648	0.6852106278156014
"positive regulation of transport"	GO:0051050	4	c_sym_14921	-0.6122178169175665
"positive regulation of transport"	GO:0051050	4	c_sym_22129	-0.8373058534385905
"positive regulation of transport"	GO:0051050	4	c_sym_28331	0.2141714204735901
"positive regulation of transport"	GO:0051050	4	c_sym_29837	-0.8405323645488518
"positive regulation of transport"	GO:0051050	4	c_sym_33971	2.1496550382909523
"positive regulation of transport"	GO:0051050	4	c_sym_37593	0.5305815478365603
"positive regulation of transport"	GO:0051050	4	c_sym_37674	-0.7003846326510041
"positive regulation of transport"	GO:0051050	4	c_sym_39990	0.15309148765532896
"positive regulation of transport"	GO:0051050	4	c_sym_42772	-1.1978044577178286
"positive regulation of transport"	GO:0051050	4	c_sym_49248	1.712574330506576
"positive regulation of transport"	GO:0051050	4	c_sym_50948	0.27819768653910393
"positive regulation of transport"	GO:0051050	4	c_sym_78990	-0.5626015074953179
"positive regulation of transport"	GO:0051050	4	c_sym_93094	-0.643307926243747
"positive regulation of transport"	GO:0051050	4	c_sym_101291	0.3507204230832863
"regulation of cell morphogenesis involved in differentiation"	GO:0010769	2	c_sym_3870	-1.4677112434832598
"regulation of cell morphogenesis involved in differentiation"	GO:0010769	2	c_sym_10780	0.0765234263505673
"regulation of cell morphogenesis involved in differentiation"	GO:0010769	2	c_sym_25726	-0.3631772329654412
"regulation of cell morphogenesis involved in differentiation"	GO:0010769	2	c_sym_28331	0.2141714204735901
"regulation of cell morphogenesis involved in differentiation"	GO:0010769	2	c_sym_28630	-1.2082693303618086
"regulation of cell morphogenesis involved in differentiation"	GO:0010769	2	c_sym_33610	-0.8142412480673713
"regulation of cell morphogenesis involved in differentiation"	GO:0010769	2	c_sym_59282	0.4372547355700721
"regulation of biological quality"	GO:0065008	2	c_sym_293	-0.023918214813619686
"regulation of biological quality"	GO:0065008	2	c_sym_294	-0.2812664687635001
"regulation of biological quality"	GO:0065008	2	c_sym_626	0.20013231047946428
"regulation of biological quality"	GO:0065008	2	c_sym_1001	-1.114268069562689
"regulation of biological quality"	GO:0065008	2	c_sym_1812	-0.9495424666529343
"regulation of biological quality"	GO:0065008	2	c_sym_1907	0.8459447036293002
"regulation of biological quality"	GO:0065008	2	c_sym_2088	0.12494252837050784
"regulation of biological quality"	GO:0065008	2	c_sym_2134	-1.6784947644196726
"regulation of biological quality"	GO:0065008	2	c_sym_3014	-0.7176034324622343
"regulation of biological quality"	GO:0065008	2	c_sym_3017	2.802019539981301
"regulation of biological quality"	GO:0065008	2	c_sym_3221	0.036601832219592435
"regulation of biological quality"	GO:0065008	2	c_sym_3297	0.1383627115720322
"regulation of biological quality"	GO:0065008	2	c_sym_3870	-1.4677112434832598
"regulation of biological quality"	GO:0065008	2	c_sym_4190	-0.5482707311637361
"regulation of biological quality"	GO:0065008	2	c_sym_4479	0.4634920228761113
"regulation of biological quality"	GO:0065008	2	c_sym_4499	-1.9531201383432293
"regulation of biological quality"	GO:0065008	2	c_sym_4768	-0.18525565581251197
"regulation of biological quality"	GO:0065008	2	c_sym_4774	-0.1430777803905262
"regulation of biological quality"	GO:0065008	2	c_sym_5886	-1.7387508457349738
"regulation of biological quality"	GO:0065008	2	c_sym_6498	-1.8610849769762707
"regulation of biological quality"	GO:0065008	2	c_sym_6702	-0.30125188158131533
"regulation of biological quality"	GO:0065008	2	c_sym_6843	0.343929754775841
"regulation of biological quality"	GO:0065008	2	c_sym_7817	-0.26451642786073326
"regulation of biological quality"	GO:0065008	2	c_sym_7908	-0.07255097920200267
"regulation of biological quality"	GO:0065008	2	c_sym_7955	1.1447154896339673
"regulation of biological quality"	GO:0065008	2	c_sym_8125	1.5323296252551184
"regulation of biological quality"	GO:0065008	2	c_sym_8345	0.6704255326484447
"regulation of biological quality"	GO:0065008	2	c_sym_8486	-0.5377297529448165
"regulation of biological quality"	GO:0065008	2	c_sym_8822	0.3332536530574556
"regulation of biological quality"	GO:0065008	2	c_sym_8825	0.03942228412841968
"regulation of biological quality"	GO:0065008	2	c_sym_8872	0.07865301842657146
"regulation of biological quality"	GO:0065008	2	c_sym_9166	-0.3211395672338406
"regulation of biological quality"	GO:0065008	2	c_sym_9402	1.2304246444713172
"regulation of biological quality"	GO:0065008	2	c_sym_9530	1.3256790108269663
"regulation of biological quality"	GO:0065008	2	c_sym_9997	-0.13561869615397004
"regulation of biological quality"	GO:0065008	2	c_sym_10548	-0.6907716217087528
"regulation of biological quality"	GO:0065008	2	c_sym_10780	0.0765234263505673
"regulation of biological quality"	GO:0065008	2	c_sym_12481	-0.3217490369481379
"regulation of biological quality"	GO:0065008	2	c_sym_12648	0.6852106278156014
"regulation of biological quality"	GO:0065008	2	c_sym_13848	-0.06971487258594805
"regulation of biological quality"	GO:0065008	2	c_sym_13900	-0.9800640851177292
"regulation of biological quality"	GO:0065008	2	c_sym_14365	-1.1160692391165736
"regulation of biological quality"	GO:0065008	2	c_sym_14921	-0.6122178169175665
"regulation of biological quality"	GO:0065008	2	c_sym_15117	0.6003440062054072
"regulation of biological quality"	GO:0065008	2	c_sym_15569	0.5447571574852965
"regulation of biological quality"	GO:0065008	2	c_sym_15828	-0.8465602374469047
"regulation of biological quality"	GO:0065008	2	c_sym_16605	-0.9562793818165995
"regulation of biological quality"	GO:0065008	2	c_sym_16672	-1.0616519910177211
"regulation of biological quality"	GO:0065008	2	c_sym_16950	0.4139514652195961
"regulation of biological quality"	GO:0065008	2	c_sym_17106	0.987570226812691
"regulation of biological quality"	GO:0065008	2	c_sym_19982	-1.5645508485128818
"regulation of biological quality"	GO:0065008	2	c_sym_22129	-0.8373058534385905
"regulation of biological quality"	GO:0065008	2	c_sym_25059	2.0842440467696193
"regulation of biological quality"	GO:0065008	2	c_sym_26329	0.36462319422480494
"regulation of biological quality"	GO:0065008	2	c_sym_26349	2.28468715040239
"regulation of biological quality"	GO:0065008	2	c_sym_26554	2.765769075185757
"regulation of biological quality"	GO:0065008	2	c_sym_26556	3.340401458737113
"regulation of biological quality"	GO:0065008	2	c_sym_26568	-0.23923154238161143
"regulation of biological quality"	GO:0065008	2	c_sym_26687	2.5290195195556495
"regulation of biological quality"	GO:0065008	2	c_sym_26894	3.5820194629821027
"regulation of biological quality"	GO:0065008	2	c_sym_26900	-0.4547523015296898
"regulation of biological quality"	GO:0065008	2	c_sym_26925	0.7004974335382673
"regulation of biological quality"	GO:0065008	2	c_sym_26974	-0.370985246054116
"regulation of biological quality"	GO:0065008	2	c_sym_27026	-0.4352870120656548
"regulation of biological quality"	GO:0065008	2	c_sym_27028	2.0238067126101176
"regulation of biological quality"	GO:0065008	2	c_sym_27059	1.5877976980591761
"regulation of biological quality"	GO:0065008	2	c_sym_27187	-3.7319561556538337
"regulation of biological quality"	GO:0065008	2	c_sym_27218	-0.7657563551696288
"regulation of biological quality"	GO:0065008	2	c_sym_27281	0.92033757476705
"regulation of biological quality"	GO:0065008	2	c_sym_27298	-0.030691229961544126
"regulation of biological quality"	GO:0065008	2	c_sym_27340	1.441625149032111
"regulation of biological quality"	GO:0065008	2	c_sym_27389	-0.03917479972231764
"regulation of biological quality"	GO:0065008	2	c_sym_27532	1.9459208335476048
"regulation of biological quality"	GO:0065008	2	c_sym_27689	-0.3592495487679857
"regulation of biological quality"	GO:0065008	2	c_sym_27697	1.333720875961384
"regulation of biological quality"	GO:0065008	2	c_sym_27747	0.8392060548445904
"regulation of biological quality"	GO:0065008	2	c_sym_27790	-0.44503597312595455
"regulation of biological quality"	GO:0065008	2	c_sym_27827	3.7069041198198565
"regulation of biological quality"	GO:0065008	2	c_sym_27859	1.244298313667449
"regulation of biological quality"	GO:0065008	2	c_sym_27942	2.8568010193226856
"regulation of biological quality"	GO:0065008	2	c_sym_28187	-0.3308437699030894
"regulation of biological quality"	GO:0065008	2	c_sym_28229	0.7890316179052008
"regulation of biological quality"	GO:0065008	2	c_sym_28331	0.2141714204735901
"regulation of biological quality"	GO:0065008	2	c_sym_28491	4.041770824755584
"regulation of biological quality"	GO:0065008	2	c_sym_28505	1.3138972872229988
"regulation of biological quality"	GO:0065008	2	c_sym_28523	-1.265140490996158
"regulation of biological quality"	GO:0065008	2	c_sym_28597	2.3870976969833118
"regulation of biological quality"	GO:0065008	2	c_sym_28695	3.2860298841371036
"regulation of biological quality"	GO:0065008	2	c_sym_28700	0.8391700662471172
"regulation of biological quality"	GO:0065008	2	c_sym_28869	-0.43608089414482604
"regulation of biological quality"	GO:0065008	2	c_sym_28989	2.1674133128190847
"regulation of biological quality"	GO:0065008	2	c_sym_29191	-0.66400698531354585
"regulation of biological quality"	GO:0065008	2	c_sym_29276	0.9116634642141589
"regulation of biological quality"	GO:0065008	2	c_sym_29440	1.197584220776771
"regulation of biological quality"	GO:0065008	2	c_sym_29591	0.7057213328691785
"regulation of biological quality"	GO:0065008	2	c_sym_29677	-0.6246466751652808
"regulation of biological quality"	GO:0065008	2	c_sym_29717	-0.2375765528887422
"regulation of biological quality"	GO:0065008	2	c_sym_29848	-0.31976694130195193
"regulation of biological quality"	GO:0065008	2	c_sym_30135	-0.7369472046973902
"regulation of biological quality"	GO:0065008	2	c_sym_30182	1.0290406852713143
"regulation of biological quality"	GO:0065008	2	c_sym_30240	-0.8923848850709084
"regulation of biological quality"	GO:0065008	2	c_sym_30321	0.3697434723060961
"regulation of biological quality"	GO:0065008	2	c_sym_30422	-1.8101525899830042
"regulation of biological quality"	GO:0065008	2	c_sym_30610	0.36263193028001506
"regulation of biological quality"	GO:0065008	2	c_sym_30616	1.632069720596485
"regulation of biological quality"	GO:0065008	2	c_sym_30728	-0.9533305624245259
"regulation of biological quality"	GO:0065008	2	c_sym_30742	-2.025083149388026
"regulation of biological quality"	GO:0065008	2	c_sym_30803	0.7328033059989819
"regulation of biological quality"	GO:0065008	2	c_sym_30887	1.3433200398320129
"regulation of biological quality"	GO:0065008	2	c_sym_31018	0.06559078719891259
"regulation of biological quality"	GO:0065008	2	c_sym_31162	0.7791440781437936
"regulation of biological quality"	GO:0065008	2	c_sym_31164	2.0021572924127704
"regulation of biological quality"	GO:0065008	2	c_sym_31451	-0.08507221169743387
"regulation of biological quality"	GO:0065008	2	c_sym_31529	-0.495693194443117
"regulation of biological quality"	GO:0065008	2	c_sym_31781	2.705568146323012
"regulation of biological quality"	GO:0065008	2	c_sym_31825	-0.3988606190679937
"regulation of biological quality"	GO:0065008	2	c_sym_31984	-0.35461972334581665
"regulation of biological quality"	GO:0065008	2	c_sym_31999	-2.4044240237440624
"regulation of biological quality"	GO:0065008	2	c_sym_32205	-1.3142088095904352
"regulation of biological quality"	GO:0065008	2	c_sym_32283	1.2175534702042121
"regulation of biological quality"	GO:0065008	2	c_sym_32423	1.0852834932321351
"regulation of biological quality"	GO:0065008	2	c_sym_32491	-0.5409588933844831
"regulation of biological quality"	GO:0065008	2	c_sym_32746	-0.22959050264592185
"regulation of biological quality"	GO:0065008	2	c_sym_33113	0.02419131608594085
"regulation of biological quality"	GO:0065008	2	c_sym_33969	1.5025974548761578
"regulation of biological quality"	GO:0065008	2	c_sym_34134	1.7065457928702057
"regulation of biological quality"	GO:0065008	2	c_sym_34194	0.41874204352889177
